playerName,squadName,year,round,startingPositionCode,minutesPlayed,squadId,playerId,centrePassReceives,feeds,feedWithAttempt,deflections,deflectionWithGain,deflectionWithNoGain,gain,goalAssists,goalAttempts,goalMisses,goals,turnovers,generalPlayTurnovers,intercepts,obstructionPenalties,offsides,contactPenalties,penalties,netPoints,rebounds
E.Mannix,Vixens,2019,13,GK,61,804,994213,0,0,0,n/a,1,4,3,0,0,0,0,n/a,0,1,2,0,8,10,35,1
K.Dehaney,Vixens,2019,13,-,0,804,1001920,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
L.Dunkley,Vixens,2019,13,-,0,804,1004472,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Kumwenda,Vixens,2019,13,-,16,804,80540,0,0,0,n/a,0,0,0,0,7,2,5,n/a,0,0,1,0,0,1,0.5,0
C.Koenen,Lightning,2019,13,GS,31,8117,1001357,9,5,4,n/a,0,1,0,4,16,2,14,n/a,3,0,0,0,0,0,16.5,0
S.Wood,Lightning,2019,13,GA,42,8117,80475,17,24,20,n/a,0,0,0,20,13,4,9,n/a,2,0,1,0,1,2,65,0
L.Scherian,Lightning,2019,13,WA,61,8117,80296,22,27,17,n/a,0,0,0,16,0,0,0,n/a,6,0,0,2,3,3,7.5,0
L.Langman,Lightning,2019,13,C,61,8117,80105,0,26,19,n/a,0,2,0,14,0,0,0,n/a,3,0,0,0,6,6,52,0
M.McAuliffe,Lightning,2019,13,WD,61,8117,998401,4,0,0,n/a,0,3,1,0,0,0,0,n/a,2,1,0,0,12,12,4.5,0
K.Pretorius,Lightning,2019,13,GD,61,8117,80559,2,0,0,n/a,1,2,6,0,0,0,0,n/a,2,5,2,0,6,8,64,0
P.Maweni,Lightning,2019,13,GK,61,8117,999135,0,0,0,n/a,0,7,7,0,0,0,0,n/a,0,1,5,0,14,19,82.5,6
P.Proscovia,Lightning,2019,13,-,49,8117,1014128,0,2,1,n/a,0,0,0,1,34,1,33,n/a,3,0,0,0,0,0,52.5,1
J.Russell,Lightning,2019,13,-,0,8117,80297,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
A.Lee-Jones,Lightning,2019,13,-,0,8117,997815,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
J.Fowler,Fever,2019,14,GS,60,810,80826,0,1,1,n/a,0,0,0,1,52,2,50,n/a,3,0,1,0,1,2,95.5,3
A.Teague-Neeld,Fever,2019,14,GA,45,810,994215,16,24,17,n/a,0,0,0,16,7,2,5,n/a,4,0,0,0,2,2,38,0
I.Colyer,Fever,2019,14,WA,56,810,993360,24,18,11,n/a,0,1,0,9,0,0,0,n/a,5,0,1,0,6,8,2.5,0
V.Charles,Fever,2019,14,C,60,810,80473,0,36,26,n/a,0,1,0,24,0,0,0,n/a,7,0,3,0,6,9,48.5,0
J.Anstiss,Fever,2019,14,WD,60,810,998408,1,0,0,n/a,1,0,3,0,0,0,0,n/a,0,2,3,0,4,8,37,0
S.Francis,Fever,2019,14,GD,60,810,80534,6,0,0,n/a,1,6,2,0,0,0,0,n/a,3,1,1,1,7,8,26,0
O.Lewis,Fever,2019,14,GK,60,810,1004510,0,0,0,n/a,1,4,6,0,0,0,0,n/a,2,3,5,0,18,23,63,2
S.Aryang,Fever,2019,14,-,0,810,1014130,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
S.Eagland,Fever,2019,14,-,0,810,80452,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
K.Stanton,Fever,2019,14,-,20,810,995218,10,7,4,n/a,0,1,0,4,7,2,5,n/a,2,0,0,0,0,0,18.5,0
C.Bassett,GIANTS,2019,14,GS,60,8118,80113,0,3,3,n/a,0,0,1,3,50,3,47,n/a,3,1,0,0,1,1,105.5,3
J.Harten,GIANTS,2019,14,GA,60,8118,80150,27,16,12,n/a,0,1,0,11,29,6,23,n/a,5,0,0,0,2,2,48.5,0
K.Green,GIANTS,2019,14,WA,60,8118,80069,25,35,24,n/a,0,0,2,21,0,0,0,n/a,5,2,1,0,2,3,63.5,0
J.Price,GIANTS,2019,14,C,60,8118,80701,0,31,23,n/a,0,4,1,21,0,0,0,n/a,2,1,1,1,6,8,106,0
A.Parmenter,GIANTS,2019,14,WD,60,8118,1001356,2,1,1,n/a,1,4,3,1,0,0,0,n/a,2,2,3,3,7,10,25,0
K.Manu'a,GIANTS,2019,14,GD,60,8118,993358,6,1,0,n/a,0,3,4,0,0,0,0,n/a,4,4,0,0,10,10,43.5,0
S.Poolman,GIANTS,2019,14,GK,60,8118,991899,0,0,0,n/a,3,5,3,0,0,0,0,n/a,0,0,2,0,8,10,47,0
K.Austin,GIANTS,2019,14,-,0,8118,1001708,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.McDonell,GIANTS,2019,14,-,0,8118,1013638,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
T.O'Shannassy,GIANTS,2019,14,-,0,8118,1007299,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
S.Wallace,Swifts,2019,14,GS,61,806,1001944,0,2,2,n/a,0,0,1,2,45,2,43,n/a,4,1,0,0,1,1,73,1
H.Housby,Swifts,2019,14,GA,40,806,999128,18,11,9,n/a,0,0,0,9,18,2,16,n/a,1,0,0,0,0,0,50,0
N.Haythornthwaite,Swifts,2019,14,WA,61,806,1001846,14,34,25,n/a,0,0,0,23,0,0,0,n/a,2,0,1,0,0,1,61,0
P.Hadley,Swifts,2019,14,C,61,806,80574,0,28,16,n/a,0,0,1,14,0,0,0,n/a,3,1,2,0,4,6,60.5,0
M.Turner,Swifts,2019,14,WD,55,806,1003784,6,0,0,n/a,0,1,1,0,0,0,0,n/a,1,1,1,3,17,18,11,0
S.Klau,Swifts,2019,14,GD,56,806,998404,7,0,0,n/a,1,7,2,0,0,0,0,n/a,0,0,4,0,16,21,54.5,1
K.Rore,Swifts,2019,14,GK,61,806,80099,0,0,0,n/a,2,4,2,0,0,0,0,n/a,0,0,3,0,16,19,26.5,0
T.Fraser,Swifts,2019,14,-,0,806,1009742,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
S.Halpin,Swifts,2019,14,-,10,806,1007304,1,0,0,n/a,0,1,0,0,0,0,0,n/a,0,0,0,0,2,2,4,0
S.Garbin,Swifts,2019,14,-,21,806,1001711,7,14,11,n/a,0,0,0,11,5,0,5,n/a,0,0,0,0,0,0,43.5,1
R.Aiken,Firebirds,2019,14,GS,61,807,80078,0,10,9,n/a,1,0,1,8,35,5,30,n/a,2,0,1,0,3,5,68.5,1
G.Tippett,Firebirds,2019,14,GA,61,807,993463,27,22,7,n/a,0,3,1,7,35,2,33,n/a,3,1,1,0,1,2,113,1
C.Nevins,Firebirds,2019,14,WA,61,807,992954,23,40,29,n/a,0,0,0,27,0,0,0,n/a,3,0,1,0,5,7,93,0
J.Mi Mi,Firebirds,2019,14,C,61,807,1007220,0,22,15,n/a,1,3,1,13,0,0,0,n/a,2,0,0,1,12,12,60.5,0
G.Simpson,Firebirds,2019,14,WD,61,807,991905,1,1,1,n/a,1,2,2,0,0,0,0,n/a,3,1,3,1,8,11,21,0
K.Jenner,Firebirds,2019,14,GD,61,807,1007219,4,0,0,n/a,0,4,1,0,0,0,0,n/a,0,1,3,0,14,17,29.5,0
T.Hinchliffe,Firebirds,2019,14,GK,61,807,1006231,0,0,0,n/a,1,5,2,0,0,0,0,n/a,0,1,4,0,16,20,28,0
L.Clemesha,Firebirds,2019,14,-,0,807,991903,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
L.Potgieter,Firebirds,2019,14,-,0,807,1001865,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Gardner,Firebirds,2019,14,-,0,807,1015274,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
C.Lange,Thunderbirds,2019,14,GS,46,801,80449,0,7,5,n/a,0,0,0,5,8,5,3,n/a,3,0,1,0,1,2,-39,0
M.Folau,Thunderbirds,2019,14,GA,61,801,80100,13,1,1,n/a,0,1,0,1,39,6,33,n/a,8,0,2,0,5,7,-11,1
C.Pitman,Thunderbirds,2019,14,WA,32,801,80301,5,7,7,n/a,0,0,0,6,0,0,0,n/a,4,0,1,0,4,5,-11,0
H.Petty,Thunderbirds,2019,14,C,57,801,999806,10,27,20,n/a,1,0,1,13,0,0,0,n/a,4,0,0,0,1,1,39,0
S.Van Der Merwe,Thunderbirds,2019,14,WD,46,801,1009731,8,0,0,n/a,0,2,1,0,0,0,0,n/a,2,1,0,0,3,3,22.5,0
K.Shimmin,Thunderbirds,2019,14,GD,43,801,80440,4,0,0,n/a,3,4,4,0,0,0,0,n/a,0,1,9,0,7,16,51,0
S.Sterling,Thunderbirds,2019,14,GK,61,801,80830,0,0,0,n/a,1,9,8,0,0,0,0,n/a,2,5,11,0,12,23,78.5,2
K.Altmann,Thunderbirds,2019,14,-,18,801,1014125,0,5,3,n/a,0,0,0,2,0,0,0,n/a,0,0,0,0,4,5,12,0
C.Hodges,Thunderbirds,2019,14,-,16,801,1004493,0,3,3,n/a,0,0,0,3,3,2,1,n/a,1,0,0,0,0,0,-4,0
M.Nankivell,Thunderbirds,2019,14,-,48,801,1016033,4,6,3,n/a,0,0,1,1,0,0,0,n/a,2,1,1,0,11,12,22.5,0
P.Proscovia,Lightning,2019,14,GS,16,8117,1014128,0,2,1,n/a,0,0,0,1,8,2,6,n/a,1,0,0,0,1,1,15.5,1
S.Wood,Lightning,2019,14,GA,58,8117,80475,20,20,19,n/a,0,0,0,17,25,3,22,n/a,4,0,0,0,0,0,71.5,0
L.Scherian,Lightning,2019,14,WA,61,8117,80296,18,28,15,n/a,1,0,2,13,0,0,0,n/a,9,1,1,1,1,2,3,0
L.Langman,Lightning,2019,14,C,46,8117,80105,0,28,15,n/a,0,4,1,12,0,0,0,n/a,4,1,0,0,2,2,63,0
M.McAuliffe,Lightning,2019,14,WD,61,8117,998401,2,8,8,n/a,0,1,1,8,0,0,0,n/a,3,1,0,1,11,11,32,0
K.Pretorius,Lightning,2019,14,GD,61,8117,80559,1,0,0,n/a,1,7,9,0,0,0,0,n/a,1,6,1,1,6,7,113.5,2
P.Maweni,Lightning,2019,14,GK,55,8117,999135,0,0,0,n/a,4,3,9,0,0,0,0,n/a,0,0,1,0,5,6,71,5
C.Koenen,Lightning,2019,14,-,48,8117,1001357,3,6,2,n/a,0,1,1,2,32,2,30,n/a,1,1,0,0,1,1,77.5,2
J.Russell,Lightning,2019,14,-,16,8117,80297,0,0,0,n/a,0,0,1,0,0,0,0,n/a,0,1,0,0,4,4,8,0
A.Lee-Jones,Lightning,2019,14,-,7,8117,997815,0,0,0,n/a,1,0,1,0,0,0,0,n/a,0,0,0,0,0,0,8,0
C.Thwaites,Vixens,2019,14,GS,54,804,80052,2,2,2,n/a,0,0,0,2,23,2,21,n/a,3,0,0,0,3,3,15.5,1
T.Philip,Vixens,2019,14,GA,60,804,80293,11,3,3,n/a,0,0,0,2,25,4,21,n/a,1,0,0,0,3,3,53,0
L.Watson,Vixens,2019,14,WA,60,804,994224,13,26,26,n/a,0,1,1,22,0,0,0,n/a,7,1,1,0,7,8,38,0
K.Moloney,Vixens,2019,14,C,60,804,991901,11,18,15,n/a,0,1,0,14,0,0,0,n/a,3,0,2,0,5,7,46.5,0
R.Ingles,Vixens,2019,14,WD,60,804,80045,8,0,0,n/a,0,1,0,0,0,0,0,n/a,3,0,1,0,6,7,-15,0
J.Weston,Vixens,2019,14,GD,60,804,80577,4,1,1,n/a,1,3,3,1,0,0,0,n/a,2,1,5,0,9,14,19,1
E.Mannix,Vixens,2019,14,GK,50,804,994213,0,0,0,n/a,0,5,4,0,0,0,0,n/a,0,3,3,0,6,9,67.5,1
K.Dehaney,Vixens,2019,14,-,11,804,1001920,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,2,0,1,3,-1.5,0
M.Kumwenda,Vixens,2019,14,-,7,804,80540,0,0,0,n/a,0,1,0,0,5,0,5,n/a,0,0,0,0,0,0,14,0
L.Dunkley,Vixens,2019,14,-,0,804,1004472,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
S.Nelson,Magpies,2019,14,GS,60,8119,1010545,0,1,1,n/a,0,1,0,1,47,5,42,n/a,6,0,0,0,2,2,31.5,3
N.Medhurst,Magpies,2019,14,GA,60,8119,80009,21,25,22,n/a,0,1,0,19,17,1,16,n/a,4,0,1,0,1,2,84,1
K.Poi,Magpies,2019,14,WA,60,8119,1001583,21,20,14,n/a,0,0,0,12,0,0,0,n/a,2,0,1,0,1,2,44,0
A.Brazill,Magpies,2019,14,C,60,8119,80299,0,22,18,n/a,1,2,3,18,0,0,0,n/a,4,2,0,0,5,5,64,0
K.Ravaillion,Magpies,2019,14,WD,60,8119,80833,6,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,1,0,12,13,15.5,0
A.Brandley,Magpies,2019,14,GD,60,8119,80470,4,0,0,n/a,1,1,2,0,0,0,0,n/a,2,1,0,0,5,5,24.5,0
G.Mentor,Magpies,2019,14,GK,60,8119,80010,0,0,0,n/a,2,10,3,0,0,0,0,n/a,0,0,0,0,10,10,57,1
G.Sinclair,Magpies,2019,14,-,0,8119,1014126,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Bragg,Magpies,2019,14,-,0,8119,1013050,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Garrett,Magpies,2019,14,-,0,8119,1007301,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
R.Aiken,Firebirds,2020,1,GS,0,807,80078,0,3,1,n/a,0,0,0,0,34,8,26,n/a,4,0,0,1,1,1,25.5,7
T.Dwan,Firebirds,2020,1,GA,0,807,1007306,11,15,11,n/a,0,0,1,7,16,5,11,n/a,3,1,0,0,4,4,44.5,1
L.Dunkley,Firebirds,2020,1,WA,0,807,1004472,5,12,6,n/a,0,0,0,3,0,0,0,n/a,2,0,1,0,6,7,5.5,0
M.Cassidy,Firebirds,2020,1,C,0,807,1000831,0,35,24,n/a,1,1,2,17,0,0,0,n/a,5,1,0,0,8,8,60.5,0
G.Simpson,Firebirds,2020,1,WD,0,807,991905,11,1,0,n/a,0,3,2,0,0,0,0,n/a,6,2,0,1,13,13,-0.5,0
K.Jenner,Firebirds,2020,1,GD,0,807,1007219,7,0,0,n/a,0,7,4,0,0,0,0,n/a,0,1,2,0,14,16,67,3
T.Hinchliffe,Firebirds,2020,1,GK,0,807,1006231,2,0,0,n/a,3,1,7,0,0,0,0,n/a,2,2,7,0,12,19,34.5,2
R.Ellis,Firebirds,2020,1,-,0,807,1005495,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Gardner,Firebirds,2020,1,-,0,807,1015274,6,11,6,n/a,0,0,1,4,0,0,0,n/a,3,1,0,0,3,3,2,0
M.Stower,Firebirds,2020,1,-,0,807,1021092,1,0,0,n/a,0,0,0,0,4,3,1,n/a,0,0,0,0,1,1,-3.5,1
I.Venter,Firebirds,2020,1,-,0,807,1009721,0,0,0,n/a,0,0,0,0,7,3,4,n/a,1,0,0,0,0,0,0,0
H.VeVe,Firebirds,2020,1,-,0,807,1019380,0,1,0,n/a,0,0,0,0,0,0,0,n/a,1,0,0,0,1,1,-7,0
C.Koenen,Lightning,2020,1,GS,0,8117,1001357,1,4,3,n/a,0,0,0,2,43,8,35,n/a,1,0,0,0,1,1,65.5,5
S.Wood,Lightning,2020,1,GA,0,8117,80475,19,29,22,n/a,0,0,0,19,19,5,14,n/a,3,0,0,0,0,0,65,0
L.Scherian,Lightning,2020,1,WA,0,8117,80296,11,24,14,n/a,0,0,0,11,0,0,0,n/a,4,0,1,0,2,3,5,0
L.Langman,Lightning,2020,1,C,0,8117,80105,0,34,20,n/a,0,0,2,12,0,0,0,n/a,4,2,0,0,1,1,67.5,0
M.McAuliffe,Lightning,2020,1,WD,0,8117,998401,0,2,1,n/a,0,0,0,1,0,0,0,n/a,1,0,0,0,1,1,-7,0
K.Pretorius,Lightning,2020,1,GD,0,8117,80559,3,0,0,n/a,0,4,5,0,0,0,0,n/a,3,3,1,0,6,7,33.5,2
P.Maweni,Lightning,2020,1,GK,0,8117,999135,0,0,0,n/a,1,5,6,0,0,0,0,n/a,0,3,4,0,4,8,66,2
P.Proscovia,Lightning,2020,1,-,0,8117,1014128,0,2,2,n/a,0,0,0,2,8,2,6,n/a,2,0,0,0,1,1,-8,1
B.Hunt,Lightning,2020,1,-,0,8117,1013082,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
J.Russell,Lightning,2020,1,-,0,8117,80297,4,1,1,n/a,0,2,0,1,0,0,0,n/a,0,0,0,0,7,7,10.5,0
A.Unie,Lightning,2020,1,-,0,8117,1001703,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
A.Lee-Jones,Lightning,2020,1,-,0,8117,997815,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
L.Potgieter,Thunderbirds,2020,1,GS,0,801,1001865,0,9,9,n/a,0,1,0,7,37,2,35,n/a,5,0,0,0,4,4,54.5,1
S.Gooden,Thunderbirds,2020,1,GA,0,801,1001712,9,6,6,n/a,0,0,1,6,14,4,10,n/a,2,1,1,0,2,3,38.5,1
C.Pitman,Thunderbirds,2020,1,WA,0,801,80301,26,25,15,n/a,0,0,0,11,0,0,0,n/a,4,0,0,0,3,3,35.5,0
H.Petty,Thunderbirds,2020,1,C,0,801,999806,0,13,10,n/a,0,0,1,7,0,0,0,n/a,3,1,3,1,2,5,14,0
M.Nankivell,Thunderbirds,2020,1,WD,0,801,1016033,1,25,15,n/a,1,1,3,12,0,0,0,n/a,2,2,3,0,11,14,79.5,0
S.van der Merwe,Thunderbirds,2020,1,GD,0,801,1009731,4,1,1,n/a,1,4,1,1,0,0,0,n/a,2,0,1,0,3,4,24,0
S.Sterling,Thunderbirds,2020,1,GK,0,801,80830,0,0,0,n/a,2,4,4,0,0,0,0,n/a,1,2,2,1,10,12,64,0
C.Blackman,Thunderbirds,2020,1,-,0,801,1012933,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
C.Hodges,Thunderbirds,2020,1,-,0,801,1004493,1,0,0,n/a,0,0,0,0,3,2,1,n/a,0,0,1,0,0,1,-6.5,0
G.Horjus,Thunderbirds,2020,1,-,0,801,1015271,12,6,3,n/a,0,0,0,3,11,5,6,n/a,2,0,1,0,1,2,3,0
K.Shimmin,Thunderbirds,2020,1,-,0,801,80440,0,0,0,n/a,1,1,5,0,0,0,0,n/a,0,1,1,0,6,7,36.5,3
T.Williams,Thunderbirds,2020,1,-,0,801,1020223,1,0,0,n/a,0,0,0,0,0,0,0,n/a,2,0,3,0,2,5,-21.5,0
J.Fowler,Fever,2020,1,GS,0,810,80826,0,2,1,n/a,0,0,0,1,55,3,52,n/a,0,0,0,0,1,1,111,4
A.Teague-Neeld,Fever,2020,1,GA,0,810,994215,16,21,19,n/a,1,1,1,19,15,5,10,n/a,5,0,2,0,1,3,37.5,0
I.Colyer,Fever,2020,1,WA,0,810,993360,17,16,11,n/a,0,0,1,6,0,0,0,n/a,1,1,0,0,2,2,61,0
V.Charles,Fever,2020,1,C,0,810,80473,3,34,24,n/a,0,1,1,20,0,0,0,n/a,2,1,2,0,1,3,93.5,0
J.Anstiss,Fever,2020,1,WD,0,810,998408,2,9,7,n/a,0,0,2,5,0,0,0,n/a,1,2,0,0,7,7,51,0
S.Francis,Fever,2020,1,GD,0,810,80534,4,0,0,n/a,1,1,3,0,0,0,0,n/a,4,1,1,0,4,5,1.5,1
C.Bruce,Fever,2020,1,GK,0,810,80343,0,0,0,n/a,3,3,6,0,0,0,0,n/a,1,1,3,0,8,11,52.5,2
S.Aryang,Fever,2020,1,-,0,810,1014130,2,0,0,n/a,1,1,2,0,0,0,0,n/a,0,1,2,0,2,4,30,0
E.Cosh,Fever,2020,1,-,0,810,1000231,2,2,2,n/a,0,0,0,1,2,1,1,n/a,1,0,0,0,1,1,-1,0
S.Eagland,Fever,2020,1,-,0,810,80452,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
O.Lewis,Fever,2020,1,-,0,810,1004510,0,0,0,n/a,0,0,1,0,0,0,0,n/a,0,1,1,0,1,2,9,0
K.Stanton,Fever,2020,1,-,0,810,995218,7,7,7,n/a,0,0,0,7,8,5,3,n/a,3,0,0,0,3,3,-3.5,0
S.Wallace,Swifts,2020,1,GS,41,806,1001944,0,0,0,n/a,0,0,0,0,40,7,33,n/a,5,0,0,0,3,3,31,2
H.Housby,Swifts,2020,1,GA,49,806,999128,15,15,9,n/a,0,0,0,6,12,2,10,n/a,2,0,0,0,0,0,38.5,2
M.Proud,Swifts,2020,1,WA,35,806,80439,4,20,14,n/a,0,0,0,12,1,0,1,n/a,8,0,3,0,1,4,-17,0
P.Hadley,Swifts,2020,1,C,47,806,80574,1,9,6,n/a,0,3,0,6,0,0,0,n/a,3,0,0,1,6,6,22,0
S.Craig,Swifts,2020,1,WD,56,806,1007304,1,0,0,n/a,1,1,2,0,0,0,0,n/a,2,1,1,0,11,12,1,0
L.Moore,Swifts,2020,1,GD,55,806,1001803,2,0,0,n/a,0,3,5,0,0,0,0,n/a,2,5,4,0,7,11,69,0
S.Klau,Swifts,2020,1,GK,61,806,998404,0,0,0,n/a,3,4,8,0,0,0,0,n/a,2,2,3,0,8,11,52.5,3
N.Styles,Swifts,2020,1,-,7,806,1013674,0,0,0,n/a,0,3,0,0,0,0,0,n/a,0,0,1,0,0,1,11.5,0
L.Rohweder,Swifts,2020,1,-,0,806,1021095,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
T.Fraser,Swifts,2020,1,-,0,806,1009742,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
N.Haythornthwaite,Swifts,2020,1,-,39,806,1001846,20,24,18,n/a,0,0,0,14,0,0,0,n/a,5,0,0,0,1,1,18.5,0
S.Garbin,Swifts,2020,1,-,32,806,1001711,6,11,9,n/a,0,1,0,7,14,3,11,n/a,3,0,0,0,0,0,24.5,1
C.Bassett,GIANTS,2020,1,GS,43,8118,80113,0,2,2,n/a,0,0,0,2,24,2,22,n/a,6,0,1,0,0,1,-3.5,0
J.Harten,GIANTS,2020,1,GA,61,8118,80150,15,12,10,n/a,0,2,0,11,24,4,20,n/a,5,0,1,0,1,2,46.5,0
K.Austin,GIANTS,2020,1,WA,60,8118,1001708,21,21,15,n/a,0,2,1,12,5,1,4,n/a,5,1,4,0,4,8,54,0
J.Price,GIANTS,2020,1,C,61,8118,80701,0,25,18,n/a,0,4,1,16,0,0,0,n/a,5,1,0,0,7,7,50.5,0
A.Parmenter,GIANTS,2020,1,WD,61,8118,1001356,1,0,0,n/a,0,7,7,0,0,0,0,n/a,4,7,0,0,5,5,62.5,0
K.Manu'a,GIANTS,2020,1,GD,50,8118,993358,4,0,0,n/a,0,2,2,0,0,0,0,n/a,2,1,2,0,9,11,22.5,1
S.Poolman,GIANTS,2020,1,GK,45,8118,991899,0,0,0,n/a,0,3,3,0,0,0,0,n/a,0,1,2,0,5,7,34.5,2
A.Brandley,GIANTS,2020,1,-,14,8118,80470,1,0,0,n/a,0,0,0,0,0,0,0,n/a,1,0,0,0,0,0,-7,0
S.Dwyer,GIANTS,2020,1,-,5,8118,1019169,0,0,0,n/a,0,0,0,0,2,0,2,n/a,1,0,0,0,0,0,-4,0
M.Hay,GIANTS,2020,1,-,12,8118,995217,4,4,3,n/a,0,0,0,2,0,0,0,n/a,0,0,0,0,1,1,9.5,0
M.McDonell,GIANTS,2020,1,-,11,8118,1013638,0,0,0,n/a,1,0,1,0,0,0,0,n/a,0,0,2,0,1,3,6.5,0
C.O'Brien,GIANTS,2020,1,-,0,8118,1001702,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Kumwenda,Vixens,2020,1,GS,39,804,80540,0,6,5,n/a,0,0,0,3,29,8,21,n/a,5,0,0,0,1,1,12,2
C.Thwaites,Vixens,2020,1,GA,40,804,80052,2,6,4,n/a,0,0,0,3,14,1,13,n/a,0,0,0,0,0,0,48.5,1
L.Watson,Vixens,2020,1,WA,60,804,994224,17,48,37,n/a,1,0,1,28,0,0,0,n/a,9,0,0,0,8,8,19,0
K.Moloney,Vixens,2020,1,C,60,804,991901,0,22,16,n/a,1,0,2,14,0,0,0,n/a,0,1,1,0,6,7,98.5,0
K.Eddy,Vixens,2020,1,WD,60,804,1001701,6,0,0,n/a,0,1,5,0,0,0,0,n/a,0,4,1,1,2,3,70.5,1
J.Weston,Vixens,2020,1,GD,57,804,80577,11,0,0,n/a,0,0,1,0,0,0,0,n/a,4,0,4,0,7,11,-17.5,1
K.Dehaney,Vixens,2020,1,GK,36,804,1001920,0,0,0,n/a,0,4,2,0,0,0,0,n/a,0,1,3,0,3,6,29,1
E.Mannix,Vixens,2020,1,-,23,804,994213,0,0,0,n/a,2,1,3,0,0,0,0,n/a,0,1,0,0,5,5,27.5,0
T.Honey,Vixens,2020,1,-,0,804,1001713,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
T.Philip,Vixens,2020,1,-,41,804,80293,13,6,5,n/a,1,0,1,3,26,7,19,n/a,3,0,1,0,2,3,47.5,0
S.McDonald,Vixens,2020,1,-,0,804,1015273,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
J.Newton,Vixens,2020,1,-,3,804,1001716,0,0,0,n/a,0,1,0,0,0,0,0,n/a,0,0,0,0,0,0,4,0
E.Ryde,Magpies,2020,1,GS,60,8119,1001717,0,8,5,n/a,0,0,0,4,38,4,34,n/a,6,0,0,0,0,0,29,3
G.Sinclair,Magpies,2020,1,GA,50,8119,1014126,14,19,15,n/a,1,0,2,12,17,7,10,n/a,2,1,1,0,0,1,50,1
K.Browne,Magpies,2020,1,WA,40,8119,80575,17,14,7,n/a,0,0,0,6,0,0,0,n/a,3,0,1,0,2,3,6.5,0
M.Browne,Magpies,2020,1,C,60,8119,80041,4,26,15,n/a,0,3,1,13,0,0,0,n/a,3,1,1,0,4,5,66.5,0
M.Bragg,Magpies,2020,1,WD,60,8119,1013050,7,2,2,n/a,1,0,2,1,0,0,0,n/a,0,1,0,2,9,9,40,0
J.Ward,Magpies,2020,1,GD,39,8119,1011747,0,0,0,n/a,0,5,2,0,0,0,0,n/a,1,2,1,0,11,12,32,0
G.Mentor,Magpies,2020,1,GK,60,8119,80010,0,0,0,n/a,1,8,2,0,0,0,0,n/a,1,1,4,0,10,14,41,0
N.Allen,Magpies,2020,1,-,9,8119,1015270,2,6,2,n/a,0,0,0,2,3,1,2,n/a,1,0,0,0,1,1,8.5,0
M.Jovic,Magpies,2020,1,-,20,8119,1004473,4,7,4,n/a,1,-1,2,2,0,0,0,n/a,3,1,0,0,3,3,8.5,0
K.Altmann,Magpies,2020,1,-,0,8119,1014125,0,0,0,n/a,0,0,0,0,0,0,0,n/a,0,0,0,0,0,0,0,0
M.Garrett,Magpies,2020,1,-,21,8119,1007301,0,0,0,n/a,0,1,1,0,0,0,0,n/a,0,0,2,0,4,6,7,1
