matchNo,team,opponent,matchType,surname,givenNames,courtPosition_Q1,courtPosition_Q2,courtPosition_Q3,courtPosition_Q4,minutesPlayed,goalsScored,goalsAttempted,goalsMissed,shootingPer,goalAssists,feeds,centrePassReceives,gains,intercepts,deflections,attackingRebounds,defensiveRebounds,totalRebounds,pickups,contactPenalties,obstructionPenalties,totalPenalties,offsides,badHands,footwork,otherError,totalErrors
18,Jamaica,Scotland,Pool,HEMMINGS,Shadian Toni-ann,I,I,WD,WA,30.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
18,Jamaica,Scotland,Pool,NELSON,Shimona,I,I,GS,GS,30.0,33.0,35.0,2.0,94.28571428571428,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Jamaica,Scotland,Pool,ROBINSON,Rebekah Theresa,GA,GA,GA,I,30.0,3.0,6.0,3.0,50.0,8.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Jamaica,Scotland,Pool,STERLING,Shamera Shadae,GK,GK,GK,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,8.0,0.0,4.0,4.0,9.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
18,Jamaica,Scotland,Pool,THOMAS,Adean Tamesha,C,C,WA,WA,45.0,0.0,0.0,0.0,0.0,18.0,21.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0
18,Jamaica,Scotland,Pool,WARD,Jodi-Ann,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
18,Jamaica,Scotland,Pool,WILLIAMS,Khadijah Amoy,WA,WA,I,I,21.0,0.0,0.0,0.0,0.0,12.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
18,Jamaica,Scotland,Pool,WILSON,Latanya Amoy,GD,GD,GD,I,30.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
18,Scotland,Jamaica,Pool,BARRIE,Emma,I,I,GS,GS,30.0,12.0,17.0,5.0,70.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
18,Scotland,Jamaica,Pool,BOYLE,Kelly,I,C,C,C,30.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
18,Scotland,Jamaica,Pool,CHRISTIAN,Iona,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,9.0,15.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0
18,Scotland,Jamaica,Pool,CONWAY,Rachel Olive,I,I,GK,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
18,Scotland,Jamaica,Pool,GOODWIN,Beth,GS,GS,GA,GA,45.0,18.0,19.0,1.0,94.73684210526315,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0
18,Scotland,Jamaica,Pool,LEIGHTON,Hannah,C,C,I,C,30.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
18,Scotland,Jamaica,Pool,LOVE,Emma,I,I,WA,WA,15.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0
18,Scotland,Jamaica,Pool,MACPHAIL,Sarah,I,GD,WD,GD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
18,Scotland,Jamaica,Pool,MAXWELL,Claire,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0
18,Scotland,Jamaica,Pool,MCCALL,Niamh,GA,GA,GA,GA,45.0,4.0,8.0,4.0,50.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
18,Scotland,Jamaica,Pool,NICHOLL,Emily,GD,GD,GD,GD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0
18,Scotland,Jamaica,Pool,TAIT,Lauren,GK,GK,GK,I,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,ALLISON,Imogen,I,WD,WD,WD,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,CARDWELL,Eleanor,GS,GS,GA,GA,45.0,27.0,30.0,3.0,90.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
19,England,Uganda,Pool,CLARKE,Jade,C,C,C,WD,39.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,DRAKEFORD-LEWIS,Sophie,I,I,I,WA,6.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,FRANCIS-BAYMAN,Stacey,WD,WD,I,GD,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0
19,England,Uganda,Pool,GUSCOTH,Layla,GD,GD,GD,GD,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,12.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,HARTEN,Joanne,I,I,GS,GS,30.0,14.0,17.0,3.0,82.35294117647058,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,England,Uganda,Pool,HOUSBY,Helen,GA,GA,GA,GA,45.0,15.0,15.0,0.0,100.0,8.0,8.0,17.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,2.0,1.0,0.0,3.0
19,England,Uganda,Pool,MALCOLM,Laura,I,I,C,C,30.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
19,England,Uganda,Pool,MENTOR,Geva,GK,GK,GK,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,1.0,5.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,METCALF,Natalie,WA,WA,WA,WA,55.0,0.0,0.0,0.0,0.0,19.0,29.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
19,England,Uganda,Pool,USORO-BROWN,Eboni,I,I,I,GK,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
19,Uganda,England,Pool,ACHAN,Jesca,C,C,WA,WA,51.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
19,Uganda,England,Pool,BAAGALA,Margret,I,I,C,C,21.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
19,Uganda,England,Pool,CHOLHOK,Mary Nuba,I,GS,GS,GS,19.0,6.0,7.0,1.0,85.71428571428571,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,Uganda,England,Pool,EYARU,Irene,GA,GA,GA,GA,45.0,12.0,14.0,2.0,85.71428571428571,5.0,8.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0
19,Uganda,England,Pool,HANIISHA,Muhameed Nakaate,I,I,I,GK,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
19,Uganda,England,Pool,LUNKUSE,Norah,I,I,I,WA,9.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Uganda,England,Pool,NALWANJA,Shaffie,GK,GK,GK,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,6.0,23.0,2.0,25.0,0.0,1.0,0.0,0.0,1.0
19,Uganda,England,Pool,NAMBIRIGE,Sandra Ruth,WD,WD,WD,WD,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
19,Uganda,England,Pool,NAMPUNGU,Joan,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,10.0,23.0,0.0,2.0,0.0,1.0,3.0
19,Uganda,England,Pool,NASSANGA,Shadiah Ssegujja,I,I,GS,GA,30.0,9.0,12.0,3.0,75.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
19,Uganda,England,Pool,OYELLA,Stella,WA,WA,WA,I,39.0,0.0,0.0,0.0,0.0,7.0,13.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
19,Uganda,England,Pool,PEACE,Proscovia,GS,GS,I,I,26.0,8.0,9.0,1.0,88.88888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
20,New Zealand,Trinidad and Tobago,Pool,BAPTISTE,Aniecia,GD,GD,GD,I,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.0,1.0,2.0
20,New Zealand,Trinidad and Tobago,Pool,BRUNO,Tia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,New Zealand,Trinidad and Tobago,Pool,CASSIMY,Janeisha,I,WD,WD,WD,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,0.0,1.0,0.0,2.0
20,New Zealand,Trinidad and Tobago,Pool,COOPER,Joelisa,GA,GA,GA,GA,60.0,13.0,15.0,2.0,86.66666666666667,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0
20,New Zealand,Trinidad and Tobago,Pool,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,New Zealand,Trinidad and Tobago,Pool,DOUGLAS,Oprah,C,C,I,I,25.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0
20,New Zealand,Trinidad and Tobago,Pool,GREENE,Shaquanda,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0
20,New Zealand,Trinidad and Tobago,Pool,HAGLEY,Faith,I,C,C,C,35.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,0.0,2.0,0.0,1.0,3.0
20,New Zealand,Trinidad and Tobago,Pool,HOLLINGSWORTH,Tahirah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,New Zealand,Trinidad and Tobago,Pool,MCEACHRANE,Jeresia,WD,WD,GD,GD,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,11.0,0.0,2.0,0.0,1.0,3.0
20,New Zealand,Trinidad and Tobago,Pool,NOEL,Afeisha,GS,GS,GS,GS,60.0,11.0,12.0,1.0,91.66666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,New Zealand,Trinidad and Tobago,Pool,SEEMUNGAL,Shantel,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,8.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0
20,Trinidad and Tobago,New Zealand,Pool,BAPTISTE,Aniecia,GD,GD,GD,I,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,0.0,1.0,0.0,1.0,2.0
20,Trinidad and Tobago,New Zealand,Pool,BRUNO,Tia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Trinidad and Tobago,New Zealand,Pool,CASSIMY,Janeisha,I,WD,WD,WD,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,1.0,0.0,1.0,0.0,2.0
20,Trinidad and Tobago,New Zealand,Pool,COOPER,Joelisa,GA,GA,GA,GA,60.0,13.0,15.0,2.0,86.66666666666667,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0
20,Trinidad and Tobago,New Zealand,Pool,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Trinidad and Tobago,New Zealand,Pool,DOUGLAS,Oprah,C,C,I,I,25.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0
20,Trinidad and Tobago,New Zealand,Pool,GREENE,Shaquanda,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0
20,Trinidad and Tobago,New Zealand,Pool,HAGLEY,Faith,I,C,C,C,35.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,0.0,2.0,0.0,1.0,3.0
20,Trinidad and Tobago,New Zealand,Pool,HOLLINGSWORTH,Tahirah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Trinidad and Tobago,New Zealand,Pool,"MC,EACHRANE",Jeresia,WD,WD,GD,GD,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,3.0,11.0,0.0,2.0,0.0,1.0,3.0
20,Trinidad and Tobago,New Zealand,Pool,NOEL,Afeisha,GS,GS,GS,GS,60.0,11.0,12.0,1.0,91.66666666666666,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,Trinidad and Tobago,New Zealand,Pool,SEEMUNGAL,Shantel,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,8.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0
21,South Africa,Wales,Pool,CHAWANE,Khanyisa,WD,C,C,C,49.0,0.0,0.0,0.0,0.0,14.0,19.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
21,South Africa,Wales,Pool,GRIESEL,Izette,C,C,I,C,26.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
21,South Africa,Wales,Pool,MAWENI,Phumza,GK,GK,GK,GK,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,3.0,3.0,5.0,10.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0
21,South Africa,Wales,Pool,MDAU,Tshina,I,I,I,WD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
21,South Africa,Wales,Pool,MSOMI,Bongiwe,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,22.0,25.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
21,South Africa,Wales,Pool,RADEMAN,Lefebre,I,I,I,WA,15.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
21,South Africa,Wales,Pool,SMITH,Nicola,I,GD,GD,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,0.0,4.0,4.0,2.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
21,South Africa,Wales,Pool,TALJAARD,Nichole,I,I,I,GA,15.0,1.0,1.0,0.0,100.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
21,South Africa,Wales,Pool,VAN DER BERG,Elmere,GA,GA,GA,GS,60.0,35.0,39.0,4.0,89.74358974358975,7.0,9.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,7.0,0.0,2.0,0.0,0.0,2.0
21,South Africa,Wales,Pool,VAN DER MERWE,Shadine,I,WD,WD,WD,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
21,South Africa,Wales,Pool,VENTER,Ine-Mari,GS,GS,GS,GA,45.0,33.0,36.0,3.0,91.66666666666666,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,South Africa,Wales,Pool,VIMBELA,Zanele,GD,GD,I,GD,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,CREAK,Betsy,GA,GA,GS,GS,60.0,26.0,37.0,11.0,70.27027027027027,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0
21,Wales,South Africa,Pool,DRANE,Suzy,C,C,C,I,43.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,DYKE,Bethan,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,20.0,42.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0
21,Wales,South Africa,Pool,JONES,Clare,I,I,C,C,17.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,JONES,Nia,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,2.0
21,Wales,South Africa,Pool,O'DWYER,Shona,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,POWELL-DAVIES,Ella,GD,GD,GD,GD,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,ROBERTS,Eleanor,I,I,GA,GA,17.0,4.0,5.0,1.0,80.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,Wales,South Africa,Pool,ROWE,Georgia,GS,GS,GS,I,43.0,21.0,25.0,4.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0
21,Wales,South Africa,Pool,SHAW,Christina,GK,GK,GK,I,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,THOMAS,Leila,I,GD,GK,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
21,Wales,South Africa,Pool,YARRANTON,Phillipa,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,ACHAN,Jesca,I,I,C,C,15.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,BAAGALA,Margret,C,C,C,C,45.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,CHOLHOK,Mary Nuba,GS,GS,GS,GS,60.0,41.0,46.0,5.0,89.13043478260869,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,EYARU,Irene,GA,GA,GA,I,30.0,8.0,9.0,1.0,88.88888888888889,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,2.0
22,Uganda,Northern Ireland,Pool,HANIISHA,Muhameed Nakaate,I,I,I,GK,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,LUNKUSE,Norah,I,I,I,WA,15.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,NALWANJA,Shaffie,GK,GK,GK,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,1.0,1.0,6.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,NAMBIRIGE,Sandra Ruth,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,NAMPUNGU,Joan,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,3.0,0.0,2.0,2.0,5.0,5.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0
22,Uganda,Northern Ireland,Pool,NASSANGA,Shadiah Ssegujja,I,I,GA,GA,30.0,14.0,15.0,1.0,93.33333333333333,15.0,16.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,Uganda,Northern Ireland,Pool,OYELLA,Stella,WA,WA,WA,WA,45.0,0.0,0.0,0.0,0.0,24.0,28.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
