roundNo,matchNo,quarterNo,teamName,centrePassRec,centrePassX,centrePassY,secondPhaseRec,secondPhaseX,secondPhaseY
12,48,2,Firebirds,GA,76,123,C,39.0,155.0
12,48,2,Firebirds,WD,86,110,GA,76.0,144.0
12,48,2,Firebirds,GA,23,130,C,46.0,143.0
12,48,2,Firebirds,WA,46,123,GA,46.0,140.0
12,48,2,Firebirds,GA,95,125,C,76.0,129.0
12,48,2,Firebirds,WA,40,123,,,
12,48,2,Firebirds,GA,39,123,,,
12,48,2,Firebirds,GA,70,108,,,
12,48,3,Firebirds,GA,27,120,WD,37.0,111.0
12,48,3,Firebirds,WA,59,127,GA,91.0,148.0
12,48,3,Firebirds,WD,23,104,GA,5.0,144.0
12,48,3,Firebirds,GA,32,131,,,
12,48,3,Firebirds,WA,45,127,C,20.0,143.0
12,48,3,Firebirds,WA,78,127,WD,67.0,124.0
12,48,3,Firebirds,GD,25,108,C,43.0,105.0
12,48,3,Firebirds,WA,24,127,WD,34.0,131.0
12,48,3,Firebirds,GA,16,125,WA,17.0,171.0
12,48,3,Firebirds,GA,15,125,C,3.0,154.0
12,48,3,Firebirds,WA,41,117,GD,6.0,92.0
12,48,3,Firebirds,WD,59,122,,,
12,48,4,Firebirds,WA,71,123,WD,75.0,102.0
12,48,4,Firebirds,WD,33,118,GA,33.0,151.0
12,48,4,Firebirds,WD,56,122,GA,43.0,155.0
12,48,4,Firebirds,WA,42,124,WD,40.0,104.0
12,48,4,Firebirds,GA,11,126,WD,28.0,121.0
12,48,4,Firebirds,WA,14,128,GA,23.0,191.0
12,48,4,Firebirds,GA,76,120,WD,79.0,102.0
12,48,4,Firebirds,GA,54,128,WA,85.0,165.0
12,48,4,Firebirds,WD,66,97,WA,54.0,118.0
12,48,4,Firebirds,WA,39,126,GD,50.0,86.0
12,48,4,Firebirds,GA,69,122,GD,91.0,99.0
12,48,4,Firebirds,GA,96,122,C,74.0,114.0
12,48,4,Firebirds,WA,42,126,GA,27.0,166.0
12,48,4,Firebirds,GA,89,128,,,
13,49,1,Magpies,WD,65,108,GA,86.0,128.0
13,49,1,Magpies,WA,82,126,C,54.0,144.0
13,49,1,Magpies,WA,87,124,GA,79.0,153.0
13,49,1,Magpies,WA,73,104,WD,54.0,130.0
13,49,1,Magpies,GA,67,125,WA,88.0,130.0
13,49,1,Magpies,WD,81,105,GD,67.0,96.0
13,49,1,Magpies,WD,13,123,GA,11.0,157.0
13,49,1,Magpies,WA,11,126,GA,15.0,189.0
13,49,1,Magpies,WA,76,111,GA,69.0,164.0
13,49,1,Magpies,GA,76,122,GD,12.0,128.0
13,49,1,Magpies,WA,84,127,GS,86.0,176.0
13,49,1,Magpies,GA,11,128,C,12.0,136.0
13,49,1,Magpies,GA,12,128,C,14.0,188.0
13,49,1,Magpies,WD,31,119,,,
13,49,2,Magpies,WA,54,124,GS,78.0,170.0
13,49,2,Magpies,GD,38,120,GA,26.0,137.0
13,49,2,Magpies,WA,92,120,,,
13,49,2,Magpies,WD,23,108,WA,90.0,158.0
13,49,2,Magpies,GA,87,113,WA,94.0,172.0
13,49,2,Magpies,WA,80,107,WD,52.0,127.0
13,49,2,Magpies,WA,56,121,GA,83.0,178.0
13,49,2,Magpies,WD,37,109,WA,52.0,142.0
13,49,2,Magpies,WA,29,120,GS,48.0,145.0
13,49,2,Magpies,WA,27,121,GA,22.0,151.0
13,49,2,Magpies,UNKNOWN,23,117,C,44.0,125.0
13,49,2,Magpies,WA,85,118,GA,95.0,143.0
13,49,2,Magpies,WA,94,123,GA,88.0,173.0
13,49,2,Magpies,WA,83,109,,,
13,49,3,Magpies,WA,53,122,GA,78.0,195.0
13,49,3,Magpies,WA,76,118,GA,88.0,144.0
13,49,3,Magpies,GA,12,119,WA,77.0,148.0
13,49,3,Magpies,UNKNOWN,47,129,,,
13,49,3,Magpies,WD,35,88,GA,10.0,124.0
13,49,3,Magpies,WD,80,127,WA,69.0,140.0
13,49,3,Magpies,GD,26,111,C,24.0,129.0
13,49,3,Magpies,GA,67,111,WA,28.0,154.0
13,49,3,Magpies,WA,73,129,GS,75.0,161.0
13,49,3,Magpies,WA,20,126,,,
13,49,3,Magpies,WA,20,119,,,
13,49,3,Magpies,WD,84,126,WA,53.0,127.0
13,49,3,Magpies,GA,28,123,WA,71.0,171.0
13,49,3,Magpies,WA,33,121,GS,57.0,179.0
13,49,3,Magpies,WD,33,88,,,
13,49,4,Magpies,WA,92,108,GA,85.0,157.0
13,49,4,Magpies,WA,93,118,C,4.0,196.0
13,49,4,Magpies,WA,95,117,C,74.0,153.0
13,49,4,Magpies,WA,24,128,GA,16.0,172.0
13,49,4,Magpies,WA,32,114,C,21.0,170.0
13,49,4,Magpies,WA,54,126,GA,84.0,155.0
13,49,4,Magpies,WD,95,120,C,92.0,177.0
13,49,4,Magpies,WD,94,95,GD,75.0,105.0
13,49,4,Magpies,WA,94,129,GS,90.0,193.0
13,49,4,Magpies,WA,33,125,GA,21.0,172.0
13,49,4,Magpies,WD,76,78,C,23.0,101.0
13,49,4,Magpies,GA,38,124,WD,43.0,129.0
13,49,4,Magpies,WA,22,125,,,
13,49,1,Giants,GA,16,121,GS,18.0,189.0
13,49,1,Giants,WA,76,111,GS,25.0,167.0
13,49,1,Giants,GD,90,124,WA,92.0,138.0
13,49,1,Giants,GA,23,126,C,89.0,162.0
13,49,1,Giants,WD,69,118,WA,90.0,143.0
13,49,1,Giants,GD,82,118,GA,89.0,160.0
13,49,1,Giants,WA,73,119,C,14.0,179.0
13,49,1,Giants,GA,53,118,,,
13,49,1,Giants,WA,82,120,GS,90.0,145.0
13,49,1,Giants,WA,92,116,C,78.0,139.0
13,49,1,Giants,WA,54,122,GD,60.0,93.0
13,49,1,Giants,GA,36,118,GD,46.0,131.0
13,49,1,Giants,WD,71,119,,,
13,49,2,Giants,GA,16,122,C,72.0,157.0
13,49,2,Giants,WA,24,123,GA,13.0,184.0
13,49,2,Giants,GD,76,103,WD,53.0,113.0
13,49,2,Giants,GA,53,119,WA,41.0,164.0
13,49,2,Giants,GD,33,81,C,20.0,100.0
13,49,2,Giants,WA,8,125,GA,11.0,159.0
13,49,2,Giants,GA,13,110,GS,18.0,178.0
13,49,2,Giants,WD,22,88,GA,5.0,128.0
13,49,2,Giants,GD,68,85,WA,86.0,116.0
13,49,2,Giants,WA,72,119,GA,25.0,163.0
13,49,2,Giants,WA,47,123,,,
13,49,2,Giants,WA,36,113,WD,13.0,114.0
13,49,2,Giants,GA,7,125,GA,16.0,151.0
13,49,2,Giants,WA,49,130,,,
13,49,2,Giants,WA,84,125,GD,69.0,115.0
13,49,2,Giants,GA,9,128,GD,21.0,102.0
13,49,2,Giants,WD,10,110,,,
13,49,3,Giants,GD,30,89,C,44.0,84.0
13,49,3,Giants,GD,26,82,WD,21.0,113.0
13,49,3,Giants,GA,27,119,GD,82.0,126.0
13,49,3,Giants,WA,86,123,GS,60.0,138.0
13,49,3,Giants,WA,94,118,GS,26.0,168.0
13,49,3,Giants,WA,56,123,GS,25.0,168.0
13,49,3,Giants,GA,27,126,,,
13,49,3,Giants,GA,40,115,C,57.0,112.0
13,49,3,Giants,GA,90,121,WA,91.0,185.0
13,49,3,Giants,GD,80,85,WD,23.0,113.0
13,49,3,Giants,WA,41,124,GA,82.0,176.0
13,49,3,Giants,WA,82,124,,,
13,49,4,Giants,GA,9,124,WD,77.0,124.0
13,49,4,Giants,WD,17,103,GD,37.0,123.0
13,49,4,Giants,GD,20,106,,,
13,49,4,Giants,WD,25,91,GA,12.0,123.0
13,49,4,Giants,WA,70,103,GD,47.0,85.0
13,49,4,Giants,WD,57,80,C,27.0,90.0
13,49,4,Giants,UNKNOWN,24,122,GS,17.0,188.0
13,49,4,Giants,GA,24,125,WA,47.0,153.0
13,49,4,Giants,GA,27,124,GD,16.0,127.0
13,49,4,Giants,WA,38,112,GA,33.0,155.0
13,49,4,Giants,GD,84,115,WA,81.0,143.0
13,49,4,Giants,GA,57,120,WD,9.0,107.0
13,49,4,Giants,WA,81,122,WD,65.0,95.0
13,49,4,Giants,WA,32,110,WD,13.0,98.0
13,49,4,Giants,GA,83,123,,,
13,50,1,Firebirds,GA,27,109,WD,54.0,89.0
13,50,1,Firebirds,WA,40,117,GS,46.0,164.0
13,50,1,Firebirds,WA,25,127,C,26.0,170.0
13,50,1,Firebirds,GA,72,122,C,76.0,151.0
13,50,1,Firebirds,WA,24,128,,,
13,50,1,Firebirds,WA,20,129,GA,11.0,161.0
13,50,1,Firebirds,UNKNOWN,26,121,GS,19.0,186.0
13,50,1,Firebirds,WA,22,117,GA,44.0,142.0
13,50,1,Firebirds,WD,96,118,C,82.0,131.0
13,50,1,Firebirds,GA,94,127,C,77.0,127.0
13,50,1,Firebirds,GA,91,127,WD,79.0,110.0
13,50,1,Firebirds,GA,26,130,,,
13,50,2,Firebirds,GA,27,127,,,
13,50,2,Firebirds,GA,16,109,C,44.0,131.0
13,50,2,Firebirds,WA,10,122,C,18.0,160.0
13,50,2,Firebirds,WA,78,122,WD,66.0,127.0
13,50,2,Firebirds,GA,86,128,C,73.0,127.0
13,50,2,Firebirds,WA,39,114,GA,17.0,120.0
13,50,2,Firebirds,GA,14,128,WA,14.0,168.0
13,50,2,Firebirds,GA,25,129,WA,13.0,151.0
13,50,2,Firebirds,GA,9,124,,,
13,50,2,Firebirds,WA,53,116,GS,53.0,197.0
13,50,2,Firebirds,GD,78,102,C,75.0,121.0
13,50,2,Firebirds,WA,31,123,GS,13.0,169.0
13,50,2,Firebirds,WA,36,125,GS,10.0,185.0
13,50,2,Firebirds,WA,19,126,GA,13.0,155.0
13,50,2,Firebirds,GA,26,124,C,48.0,132.0
13,50,2,Firebirds,WD,66,111,,,
13,50,3,Firebirds,GA,26,126,C,26.0,149.0
13,50,3,Firebirds,WD,43,89,GA,36.0,138.0
13,50,3,Firebirds,WA,89,125,GA,27.0,144.0
13,50,3,Firebirds,GA,21,125,C,35.0,129.0
13,50,3,Firebirds,GD,23,102,GS,17.0,158.0
13,50,3,Firebirds,WA,22,125,C,28.0,140.0
13,50,3,Firebirds,WA,21,126,GS,19.0,184.0
13,50,3,Firebirds,WD,68,94,WA,81.0,124.0
13,50,3,Firebirds,GA,70,121,WA,93.0,149.0
13,50,3,Firebirds,GA,74,126,WA,91.0,141.0
13,50,3,Firebirds,WA,91,127,GS,89.0,154.0
13,50,3,Firebirds,WD,32,99,C,28.0,129.0
13,50,3,Firebirds,WA,90,118,C,81.0,141.0
13,50,3,Firebirds,GA,31,129,,,
13,50,4,Firebirds,GA,15,129,C,31.0,131.0
13,50,4,Firebirds,GA,8,127,WA,23.0,152.0
13,50,4,Firebirds,GA,51,128,C,21.0,128.0
13,50,4,Firebirds,GA,10,126,GD,19.0,118.0
13,50,4,Firebirds,WA,17,127,GA,17.0,172.0
13,50,4,Firebirds,GA,21,125,,,
13,50,4,Firebirds,WA,13,129,,,
13,50,4,Firebirds,WD,33,105,GD,81.0,115.0
13,50,4,Firebirds,WA,54,118,GA,10.0,180.0
13,50,4,Firebirds,WA,40,116,C,29.0,128.0
13,50,4,Firebirds,GA,19,128,,,
13,50,1,Thunderbirds,WA,63,116,GD,39.0,103.0
13,50,1,Thunderbirds,GA,81,118,GD,66.0,97.0
13,50,1,Thunderbirds,GA,36,130,GA,23.0,196.0
13,50,1,Thunderbirds,WA,11,126,C,25.0,143.0
13,50,1,Thunderbirds,WA,7,124,WD,58.0,110.0
13,50,1,Thunderbirds,WA,23,129,GA,6.0,143.0
13,50,1,Thunderbirds,GA,3,128,WA,46.0,129.0
13,50,1,Thunderbirds,WD,25,79,GA,71.0,192.0
13,50,1,Thunderbirds,WA,34,107,WD,48.0,82.0
13,50,1,Thunderbirds,GA,6,120,WD,84.0,118.0
13,50,1,Thunderbirds,WA,53,115,UNKNOWN,40.0,194.0
13,50,1,Thunderbirds,GA,65,122,WA,80.0,141.0
13,50,1,Thunderbirds,WA,10,124,GD,80.0,128.0
13,50,1,Thunderbirds,GA,19,128,,,
13,50,2,Thunderbirds,WD,27,110,C,44.0,116.0
13,50,2,Thunderbirds,GA,81,113,WA,94.0,125.0
13,50,2,Thunderbirds,WA,22,123,C,76.0,154.0
13,50,2,Thunderbirds,WA,59,127,GS,40.0,193.0
13,50,2,Thunderbirds,GD,78,110,GA,94.0,180.0
13,50,2,Thunderbirds,WA,93,123,GA,95.0,173.0
13,50,2,Thunderbirds,WA,14,124,C,36.0,135.0
13,50,2,Thunderbirds,WA,40,112,WD,38.0,90.0
13,50,2,Thunderbirds,WA,13,119,GA,47.0,127.0
13,50,2,Thunderbirds,GA,59,123,WA,88.0,185.0
13,50,2,Thunderbirds,WA,32,112,GA,18.0,181.0
13,50,2,Thunderbirds,WA,79,121,GA,92.0,177.0
13,50,2,Thunderbirds,WA,95,119,,,
13,50,2,Thunderbirds,GD,74,98,,,
13,50,3,Thunderbirds,GA,23,117,GD,8.0,96.0
13,50,3,Thunderbirds,WA,81,119,GA,85.0,165.0
13,50,3,Thunderbirds,GA,74,123,WA,83.0,168.0
13,50,3,Thunderbirds,WA,72,118,GA,81.0,148.0
13,50,3,Thunderbirds,GA,9,116,WA,10.0,189.0
13,50,3,Thunderbirds,GA,60,112,WA,7.0,118.0
13,50,3,Thunderbirds,WA,67,124,GA,75.0,140.0
13,50,3,Thunderbirds,GD,57,87,,,
13,50,3,Thunderbirds,GD,61,81,WA,80.0,106.0
13,50,3,Thunderbirds,WA,9,123,GA,7.0,145.0
13,50,3,Thunderbirds,GA,12,126,,,
13,50,4,Thunderbirds,WA,75,102,GD,44.0,89.0
13,50,4,Thunderbirds,WA,71,119,GS,78.0,195.0
13,50,4,Thunderbirds,GA,32,129,,,
13,50,4,Thunderbirds,GA,26,123,GD,24.0,100.0
13,50,4,Thunderbirds,WA,16,130,GD,71.0,119.0
13,50,4,Thunderbirds,WA,50,113,GA,41.0,147.0
13,50,4,Thunderbirds,WA,95,120,WD,91.0,99.0
13,50,4,Thunderbirds,WA,34,117,GS,62.0,194.0
13,50,4,Thunderbirds,WA,20,125,GS,20.0,171.0
13,50,4,Thunderbirds,WD,78,94,C,82.0,136.0
13,50,4,Thunderbirds,GD,85,122,WD,65.0,102.0
13,50,4,Thunderbirds,WA,79,119,GA,87.0,158.0
13,50,4,Thunderbirds,GA,85,122,,,
13,50,4,Thunderbirds,WA,37,128,,,
13,51,1,Lightning,WA,73,117,GA,91.0,142.0
13,51,1,Lightning,GA,87,127,WA,69.0,132.0
13,51,1,Lightning,GA,97,128,WA,89.0,182.0
13,51,1,Lightning,GA,94,126,WD,74.0,105.0
13,51,1,Lightning,GA,76,126,C,63.0,126.0
13,51,1,Lightning,WA,90,125,GA,92.0,148.0
13,51,1,Lightning,GA,94,119,WD,76.0,124.0
13,51,1,Lightning,GA,21,126,WA,77.0,163.0
13,51,1,Lightning,WA,73,112,GA,96.0,129.0
13,51,1,Lightning,WA,78,117,GA,88.0,178.0
13,51,1,Lightning,WA,91,120,GA,90.0,156.0
13,51,1,Lightning,GA,83,124,,,
13,51,1,Lightning,GA,49,119,WA,25.0,162.0
13,51,1,Lightning,GA,91,119,C,72.0,123.0
13,51,1,Lightning,WD,91,127,,,
13,51,2,Lightning,WA,23,118,GA,78.0,127.0
13,51,2,Lightning,GA,28,129,WA,13.0,157.0
13,51,2,Lightning,WA,17,123,C,20.0,147.0
13,51,2,Lightning,WA,84,124,C,66.0,117.0
13,51,2,Lightning,WA,68,119,WD,63.0,88.0
13,51,2,Lightning,GA,84,124,WA,87.0,188.0
13,51,2,Lightning,WA,76,120,WD,58.0,91.0
13,51,2,Lightning,GA,74,121,WD,53.0,87.0
13,51,2,Lightning,WA,50,119,GA,86.0,138.0
13,51,2,Lightning,GA,36,117,C,72.0,152.0
13,51,2,Lightning,WD,29,88,WA,16.0,147.0
13,51,2,Lightning,WA,17,126,GA,23.0,145.0
13,51,2,Lightning,GA,79,120,WD,60.0,110.0
13,51,2,Lightning,GA,78,122,,,
13,51,3,Lightning,GD,40,120,GA,24.0,130.0
13,51,3,Lightning,WA,95,123,GD,84.0,131.0
13,51,3,Lightning,GA,96,128,WA,96.0,158.0
13,51,3,Lightning,WA,8,128,WA,38.0,143.0
13,51,3,Lightning,WA,70,116,,,
13,51,3,Lightning,WA,81,118,GA,46.0,130.0
13,51,3,Lightning,GA,90,121,WA,64.0,130.0
13,51,3,Lightning,WA,35,114,GA,85.0,125.0
13,51,3,Lightning,GA,67,119,WA,88.0,144.0
13,51,3,Lightning,WA,70,115,GA,21.0,145.0
13,51,3,Lightning,WA,34,119,GA,21.0,157.0
13,51,3,Lightning,WA,19,124,,,
13,51,4,Lightning,GA,75,122,WA,79.0,166.0
13,51,4,Lightning,GA,47,119,WA,10.0,124.0
13,51,4,Lightning,GA,11,129,C,65.0,143.0
13,51,4,Lightning,WA,11,122,GA,46.0,196.0
13,51,4,Lightning,GD,67,92,C,62.0,103.0
13,51,4,Lightning,WA,14,123,GA,31.0,125.0
13,51,4,Lightning,GA,11,124,WA,31.0,127.0
13,51,4,Lightning,WA,42,118,GA,7.0,153.0
13,51,4,Lightning,WA,9,119,GA,33.0,130.0
13,51,4,Lightning,WA,55,116,GA,67.0,176.0
13,51,4,Lightning,GA,65,119,WA,86.0,130.0
13,51,4,Lightning,WD,57,82,GA,85.0,107.0
13,51,4,Lightning,GA,71,125,WA,21.0,172.0
13,51,4,Lightning,WD,54,81,,,
13,51,1,Swifts,WA,16,125,GD,30.0,103.0
13,51,1,Swifts,WA,18,118,GA,89.0,149.0
13,51,1,Swifts,WA,83,126,C,30.0,163.0
13,51,1,Swifts,GA,75,124,WA,63.0,131.0
13,51,1,Swifts,WA,22,124,GA,10.0,152.0
13,51,1,Swifts,GA,86,125,,,
13,51,1,Swifts,WD,58,85,WA,73.0,91.0
13,51,1,Swifts,WA,77,124,GS,83.0,189.0
13,51,1,Swifts,GA,74,126,WA,54.0,162.0
13,51,1,Swifts,GA,27,129,C,77.0,174.0
13,51,1,Swifts,GA,84,125,WD,73.0,111.0
13,51,1,Swifts,WA,31,126,WD,9.0,100.0
13,51,1,Swifts,WA,32,109,C,11.0,189.0
13,51,1,Swifts,GA,29,113,WA,11.0,128.0
13,51,1,Swifts,WA,20,123,,,
13,51,1,Swifts,WA,36,118,,,
13,51,2,Swifts,GA,89,125,GA,26.0,190.0
13,51,2,Swifts,WA,92,114,WD,24.0,130.0
13,51,2,Swifts,GA,89,120,C,72.0,138.0
13,51,2,Swifts,WD,37,107,GA,32.0,192.0
13,51,2,Swifts,GA,96,126,C,78.0,141.0
13,51,2,Swifts,WA,29,126,GS,76.0,159.0
13,51,2,Swifts,WA,30,123,C,24.0,149.0
13,51,2,Swifts,WA,35,112,C,47.0,124.0
13,51,2,Swifts,WA,36,127,GS,56.0,151.0
13,51,2,Swifts,GA,28,127,C,45.0,141.0
13,51,2,Swifts,GA,49,129,WA,48.0,143.0
13,51,2,Swifts,WA,41,118,,,
13,51,3,Swifts,WD,86,113,GA,87.0,152.0
13,51,3,Swifts,WA,21,124,GA,21.0,163.0
13,51,3,Swifts,GD,63,101,GA,69.0,138.0
13,51,3,Swifts,WA,32,120,GA,15.0,164.0
13,51,3,Swifts,GD,71,94,WA,69.0,118.0
13,51,3,Swifts,GA,59,123,GS,75.0,173.0
13,51,3,Swifts,WA,69,115,WD,20.0,96.0
13,51,3,Swifts,WA,16,118,GD,22.0,99.0
13,51,3,Swifts,WD,62,86,C,36.0,95.0
13,51,3,Swifts,WA,39,117,GD,23.0,105.0
13,51,3,Swifts,GA,5,128,C,13.0,128.0
13,51,3,Swifts,WA,68,114,WD,16.0,82.0
13,51,3,Swifts,WA,67,120,,,
13,51,4,Swifts,WA,81,121,WD,30.0,85.0
13,51,4,Swifts,WA,32,117,GA,19.0,186.0
13,51,4,Swifts,WA,82,118,C,69.0,108.0
13,51,4,Swifts,WA,23,120,GA,14.0,147.0
13,51,4,Swifts,GD,14,105,GA,37.0,125.0
13,51,4,Swifts,WD,25,106,GD,46.0,85.0
13,51,4,Swifts,WA,92,116,C,84.0,138.0
13,51,4,Swifts,WA,87,116,,,
13,51,4,Swifts,WA,47,121,,,
13,51,4,Swifts,WA,62,118,GS,40.0,193.0
13,51,4,Swifts,GA,83,123,WA,25.0,145.0
13,51,4,Swifts,WA,83,114,GD,76.0,98.0
13,51,4,Swifts,GA,22,121,,,
13,52,1,Fever,WD,79,103,GD,61.0,82.0
13,52,1,Fever,WA,11,127,C,32.0,142.0
13,52,1,Fever,GA,53,119,WA,78.0,137.0
13,52,1,Fever,WA,17,116,GA,12.0,151.0
13,52,1,Fever,GA,23,125,,,
13,52,1,Fever,WA,77,119,C,54.0,127.0
13,52,1,Fever,GD,71,83,C,47.0,82.0
13,52,1,Fever,WD,14,109,WA,50.0,129.0
13,52,1,Fever,WA,17,103,WD,40.0,129.0
13,52,1,Fever,WA,57,114,GA,48.0,128.0
13,52,1,Fever,GA,40,118,WA,65.0,143.0
13,52,1,Fever,WA,69,121,GA,79.0,162.0
13,52,1,Fever,GA,62,126,,,
13,52,1,Fever,WA,17,125,C,11.0,150.0
13,52,1,Fever,GA,66,120,WA,14.0,184.0
13,52,1,Fever,GA,24,126,,,
13,52,2,Fever,GA,77,115,GD,61.0,80.0
13,52,2,Fever,WD,20,94,C,47.0,82.0
13,52,2,Fever,GD,69,113,WA,20.0,168.0
13,52,2,Fever,WA,29,93,C,20.0,119.0
13,52,2,Fever,WA,70,114,C,81.0,144.0
13,52,2,Fever,GA,35,118,GA,56.0,129.0
13,52,2,Fever,WA,30,114,GA,54.0,126.0
13,52,2,Fever,GA,24,128,C,26.0,171.0
13,52,2,Fever,GA,78,118,,,
13,52,2,Fever,GA,26,127,,,
13,52,3,Fever,GA,82,126,C,80.0,178.0
13,52,3,Fever,GD,29,93,GA,7.0,128.0
13,52,3,Fever,WA,22,122,GD,12.0,85.0
13,52,3,Fever,GA,67,128,WA,80.0,157.0
13,52,3,Fever,WD,29,121,GA,18.0,163.0
13,52,3,Fever,GD,34,124,C,29.0,134.0
13,52,3,Fever,WA,32,115,WD,54.0,112.0
13,52,3,Fever,GD,39,75,WD,61.0,84.0
13,52,3,Fever,WA,76,127,WD,62.0,100.0
13,52,3,Fever,WA,19,119,GA,35.0,129.0
13,52,3,Fever,GA,83,117,GD,46.0,124.0
13,52,3,Fever,WA,30,109,GA,4.0,149.0
13,52,3,Fever,WA,24,110,WD,33.0,99.0
13,52,3,Fever,GA,67,111,,,
13,52,3,Fever,WD,70,114,,,
13,52,3,Fever,GA,42,119,WA,72.0,157.0
13,52,3,Fever,WD,72,112,GA,86.0,181.0
13,52,3,Fever,GD,64,88,,,
13,52,4,Fever,WA,82,102,WD,57.0,83.0
13,52,4,Fever,UNKNOWN,26,120,WA,21.0,185.0
13,52,4,Fever,GA,91,118,,,
13,52,4,Fever,GD,28,78,C,21.0,106.0
13,52,4,Fever,GD,35,82,C,73.0,88.0
13,52,4,Fever,GD,50,78,C,22.0,98.0
13,52,4,Fever,GA,73,123,GS,45.0,164.0
13,52,4,Fever,WA,84,122,GA,68.0,132.0
13,52,4,Fever,GD,52,77,WA,23.0,91.0
13,52,4,Fever,WA,29,113,WA,47.0,137.0
13,52,4,Fever,GA,47,116,GS,58.0,188.0
13,52,4,Fever,WD,38,85,WA,20.0,172.0
13,52,4,Fever,GD,39,118,WA,23.0,177.0
13,52,4,Fever,GA,74,127,,,
13,52,4,Fever,GA,83,128,,,
13,52,1,Vixens,GA,80,119,C,92.0,167.0
13,52,1,Vixens,GA,77,120,WA,52.0,148.0
13,52,1,Vixens,WA,35,116,C,41.0,136.0
13,52,1,Vixens,GD,33,81,WD,84.0,84.0
13,52,1,Vixens,GA,69,118,,,
13,52,1,Vixens,GA,91,115,C,70.0,115.0
13,52,1,Vixens,WA,38,113,GS,60.0,160.0
13,52,1,Vixens,WD,77,94,GA,90.0,114.0
13,52,1,Vixens,WD,88,96,GA,89.0,119.0
13,52,1,Vixens,WA,31,117,GA,38.0,192.0
13,52,1,Vixens,GA,44,119,WA,55.0,137.0
13,52,1,Vixens,GA,44,118,GD,39.0,93.0
13,52,1,Vixens,GA,64,115,,,
13,52,2,Vixens,WA,26,132,GD,12.0,102.0
13,52,2,Vixens,WA,26,120,WD,36.0,108.0
13,52,2,Vixens,WA,27,101,GA,9.0,124.0
13,52,2,Vixens,WA,35,109,GS,46.0,148.0
13,52,2,Vixens,GA,35,121,C,52.0,128.0
13,52,2,Vixens,GA,10,127,GS,21.0,173.0
13,52,2,Vixens,WD,78,81,GD,59.0,98.0
13,52,2,Vixens,GA,11,130,C,17.0,178.0
13,52,2,Vixens,WA,52,118,GS,49.0,171.0
13,52,2,Vixens,GA,16,125,C,55.0,150.0
13,52,2,Vixens,WA,81,116,GD,51.0,92.0
13,52,2,Vixens,WA,66,107,GA,86.0,132.0
13,52,2,Vixens,WD,7,106,,,
13,52,2,Vixens,WD,62,86,,,
13,52,3,Vixens,GA,35,114,WD,74.0,124.0
13,52,3,Vixens,GA,84,116,WA,80.0,178.0
13,52,3,Vixens,WA,91,125,GD,51.0,76.0
13,52,3,Vixens,GD,33,81,C,59.0,88.0
13,52,3,Vixens,WD,93,109,,,
13,52,3,Vixens,GD,61,74,WA,83.0,97.0
13,52,3,Vixens,WA,53,118,GS,52.0,161.0
13,52,3,Vixens,WA,68,122,GS,56.0,163.0
13,52,3,Vixens,GA,57,114,WA,26.0,162.0
13,52,3,Vixens,UNKNOWN,58,124,WA,79.0,179.0
13,52,3,Vixens,WA,33,105,GD,25.0,87.0
13,52,3,Vixens,GA,33,118,GS,13.0,159.0
13,52,3,Vixens,WA,67,116,GA,93.0,146.0
13,52,3,Vixens,GA,73,124,WA,81.0,168.0
13,52,3,Vixens,GA,26,125,GS,17.0,186.0
13,52,3,Vixens,GA,30,125,GS,18.0,184.0
13,52,3,Vixens,WD,43,81,WD,57.0,118.0
13,52,3,Vixens,GA,72,111,,,
13,52,4,Vixens,WA,46,116,GS,46.0,156.0
13,52,4,Vixens,WA,42,130,GS,41.0,186.0
13,52,4,Vixens,WA,9,124,GA,58.0,145.0
13,52,4,Vixens,GA,63,129,WA,44.0,163.0
13,52,4,Vixens,WA,40,113,GS,22.0,159.0
13,52,4,Vixens,WA,66,111,C,73.0,157.0
13,52,4,Vixens,GA,29,117,GS,14.0,179.0
13,52,4,Vixens,WD,67,89,GS,46.0,191.0
13,52,4,Vixens,WA,30,115,GA,77.0,131.0
13,52,4,Vixens,GA,69,119,C,54.0,127.0
13,52,4,Vixens,GA,12,126,C,9.0,154.0
13,52,4,Vixens,WA,27,112,,,
14,53,1,Thunderbirds,WA,21,124,C,36.0,119.0
14,53,1,Thunderbirds,WA,86,119,,,
14,53,1,Thunderbirds,GA,34,114,C,46.0,139.0
14,53,1,Thunderbirds,WA,75,120,,,
14,53,1,Thunderbirds,WA,30,118,GD,63.0,106.0
14,53,1,Thunderbirds,WA,89,114,C,72.0,138.0
14,53,1,Thunderbirds,WA,39,119,GA,89.0,144.0
14,53,1,Thunderbirds,GA,21,131,GS,50.0,163.0
14,53,1,Thunderbirds,UNKNOWN,37,124,GS,42.0,188.0
14,53,1,Thunderbirds,WA,43,121,,,
14,53,2,Thunderbirds,WA,71,125,GA,75.0,154.0
14,53,2,Thunderbirds,WA,73,121,C,56.0,143.0
14,53,2,Thunderbirds,WD,63,120,GA,74.0,149.0
14,53,2,Thunderbirds,WA,79,129,GA,82.0,160.0
14,53,2,Thunderbirds,WA,72,109,GA,83.0,139.0
14,53,2,Thunderbirds,WA,12,129,GA,11.0,172.0
14,53,2,Thunderbirds,GD,16,114,WA,14.0,161.0
14,53,2,Thunderbirds,WD,35,89,C,69.0,101.0
